q,ic50
0,665.6
0.01,1440.2552
0.02,2003.2986000000003
0.03,2250.3955999999994
0.04,2410.9672
0.05,2640.88
0.06,2795.3812
0.07,3026.0529000000006
0.08,3121.8984
0.09,3365.091
0.1,3470.767
0.11,3733.0397
0.12,3845.7056
0.13,3960.0227
0.14,4090.6414
0.15,4205.8685
0.16,4326.510799999999
0.17,4404.4077
0.18,4593.844
0.19,4700.7527
0.2,4897.098
0.21,4999.8103
0.22,5124.4078
0.23,5239.167600000001
0.24,5352.934
0.25,5545.415
0.26,5687.568
0.27,5774.360000000001
0.28,5879.0144
0.29,5975.820499999999
0.3,6098.549999999999
0.31,6259.0014
0.32,6525.4084
0.33,6624.412700000001
0.34,6867.496800000001
0.35000000000000003,7067.0689999999995
0.36,7189.6484
0.37,7305.712100000001
0.38,7603.3648
0.39,7787.4669
0.4,7925.310000000001
0.41000000000000003,8067.881000000001
0.42,8254.486
0.43,8431.3707
0.44,8597.6676
0.45,8780.5305
0.46,8969.5604
0.47000000000000003,9119.0654
0.48,9293.671199999999
0.49,9440.6663
0.5,9564.285
0.51,9748.7363
0.52,9878.110800000002
0.53,10091.536500000002
0.54,10280.6304
0.55,10474.9345
0.56,10637.0172
0.5700000000000001,10831.8554
0.58,11153.609399999994
0.59,11466.7523
0.6,11677.717999999999
0.61,11962.1638
0.62,12197.4034
0.63,12478.369599999998
0.64,12689.2448
0.65,12869.195
0.66,13055.1034
0.67,13232.0909
0.68,13421.400399999999
0.6900000000000001,13601.271400000003
0.7000000000000001,13790.177
0.71,13947.8647
0.72,14139.2644
0.73,14364.917099999999
0.74,14513.8204
0.75,14745.26
0.76,14863.832000000002
0.77,15114.785500000002
0.78,15424.6622
0.79,15751.987300000003
0.8,16079.506000000001
0.81,16323.5049
0.8200000000000001,16733.7134
0.8300000000000001,16979.4949
0.84,17385.9712
0.85,17669.3965
0.86,17976.0286
0.87,18328.8494
0.88,18707.7428
0.89,19126.019699999997
0.9,19909.564000000002
0.91,20331.5376
0.92,21101.220800000003
0.93,21709.2756
0.9400000000000001,22468.23240000001
0.9500000000000001,23556.70300000001
0.96,24868.077199999996
0.97,25833.642599999992
0.98,26949.898599999997
0.99,29239.544799999992
1,34459.32
