q,ic50
0,920.82
0.01,2013.0199
0.02,2533.6688
0.03,3056.2850000000003
0.04,3272.4651999999996
0.05,3680.259
0.06,3939.6688
0.07,4119.3828
0.08,4284.9796
0.09,4445.1689
0.1,4632.504
0.11,4828.127799999999
0.12,5115.274799999999
0.13,5395.6005
0.14,5597.2702
0.15,5700.9145
0.16,6005.5004
0.17,6195.3148
0.18,6376.4295999999995
0.19,6632.703299999999
0.2,6828.602000000001
0.21,7086.9887
0.22,7262.5494
0.23,7482.0232
0.24,7769.7088
0.25,8055.8325
0.26,8233.9816
0.27,8428.0473
0.28,8594.9768
0.29,8794.217799999999
0.3,9153.185000000001
0.31,9349.834
0.32,9592.680400000001
0.33,9829.0171
0.34,9963.717400000001
0.35000000000000003,10262.711000000003
0.36,10544.024
0.37,10648.589899999999
0.38,10822.2216
0.39,11082.0184
0.4,11274.634000000002
0.41000000000000003,11670.050600000002
0.42,12060.585
0.43,12299.613
0.44,12670.225599999998
0.45,12901.4885
0.46,13313.448400000001
0.47000000000000003,13514.134300000002
0.48,13748.85
0.49,14005.263599999998
0.5,14548.555
0.51,14820.537400000001
0.52,15223.1736
0.53,15587.6998
0.54,15946.645800000002
0.55,16309.869
0.56,16625.9116
0.5700000000000001,17011.2342
0.58,17289.9674
0.59,17486.2012
0.6,17751.67
0.61,18031.576999999997
0.62,18338.1186
0.63,18557.3
0.64,19023.6132
0.65,19403.194000000003
0.66,19824.6444
0.67,20061.6726
0.68,20290.5812
0.6900000000000001,20665.583
0.7000000000000001,20896.36400000001
0.71,21295.645099999998
0.72,21726.729199999998
0.73,22106.2788
0.74,22299.51
0.75,22633.005
0.76,22952.670000000002
0.77,23217.549300000002
0.78,23650.262600000002
0.79,24031.189
0.8,24343.782000000003
0.81,24714.6601
0.8200000000000001,25378.8718
0.8300000000000001,25678.908900000002
0.84,26168.6852
0.85,26506.119000000002
0.86,27119.5312
0.87,27524.9349
0.88,27841.6008
0.89,28280.5296
0.9,29145.587
0.91,29473.7864
0.92,29928.529600000005
0.93,30646.431900000007
0.9400000000000001,31394.016400000004
0.9500000000000001,32344.657500000023
0.96,34432.485199999996
0.97,36177.3142
0.98,37084.682799999995
0.99,38709.638499999994
1,41465.53
