q,ic50
0,250.18
0.01,583.1341
0.02,764.8865999999999
0.03,894.8937000000001
0.04,1026.6988
0.05,1164.0665000000001
0.06,1269.1486
0.07,1436.208
0.08,1505.1132000000002
0.09,1571.5601
0.1,1614.7169999999999
0.11,1689.8292999999999
0.12,1789.1128
0.13,1899.9135
0.14,1981.9828000000002
0.15,2028.6775
0.16,2110.714
0.17,2170.2888
0.18,2206.3556
0.19,2337.0485
0.2,2417.652
0.21,2520.8214
0.22,2599.4192000000003
0.23,2680.6130000000003
0.24,2820.3635999999997
0.25,2920.725
0.26,3004.5944
0.27,3101.5024000000003
0.28,3153.9588
0.29,3188.2002999999995
0.3,3253.189
0.31,3355.8295000000003
0.32,3503.0191999999997
0.33,3584.9631
0.34,3644.9632
0.35000000000000003,3751.6785
0.36,3828.2819999999997
0.37,3879.8496999999998
0.38,4021.1872000000003
0.39,4103.8733
0.4,4203.446
0.41000000000000003,4284.6747
0.42,4366.8462
0.43,4436.5557
0.44,4506.8908
0.45,4667.9665
0.46,4830.022800000001
0.47000000000000003,4907.820100000001
0.48,5094.833199999999
0.49,5205.3099
0.5,5302.695
0.51,5368.9439999999995
0.52,5486.1296
0.53,5572.305600000001
0.54,5726.132800000001
0.55,5854.220500000002
0.56,6010.5196
0.5700000000000001,6236.719500000001
0.58,6435.4371999999985
0.59,6644.1843
0.6,6762.99
0.61,6868.2996
0.62,6993.1202
0.63,7139.198399999999
0.64,7341.500399999999
0.65,7488.329500000002
0.66,7639.516000000001
0.67,8035.2187
0.68,8231.3472
0.6900000000000001,8434.7183
0.7000000000000001,8687.413
0.71,8781.263200000001
0.72,9125.6296
0.73,9451.806499999999
0.74,9743.4642
0.75,10032.6925
0.76,10226.1548
0.77,10427.1584
0.78,10693.5476
0.79,10837.3969
0.8,11188.116000000004
0.81,11509.8008
0.8200000000000001,12005.829200000002
0.8300000000000001,12378.093200000001
0.84,12837.659999999998
0.85,13159.8925
0.86,13553.8656
0.87,14091.4816
0.88,14599.8624
0.89,15166.601100000002
0.9,15495.277000000002
0.91,15796.029900000001
0.92,16582.924800000004
0.93,17243.206900000005
0.9400000000000001,17838.994600000013
0.9500000000000001,18776.403500000004
0.96,19857.975599999998
0.97,20817.491999999995
0.98,21767.888399999993
0.99,24849.7198
1,31089.57
