q,ic50
0,921.51
0.01,1809.6733
0.02,2396.8988000000004
0.03,2937.0495
0.04,3312.8192000000004
0.05,3714.869
0.06,4051.0809999999997
0.07,4337.5773
0.08,4674.7608
0.09,5128.202799999999
0.1,5402.580000000001
0.11,5670.519900000001
0.12,6002.9508000000005
0.13,6358.8336
0.14,6597.852000000002
0.15,6757.571
0.16,6872.9812
0.17,7064.8707
0.18,7490.9668
0.19,7649.5767000000005
0.2,7872.38
0.21,8175.5258
0.22,8333.836200000002
0.23,8699.995
0.24,9037.5908
0.25,9258.87
0.26,9501.4832
0.27,9776.1021
0.28,10259.006
0.29,10587.3891
0.3,10805.234
0.31,10971.2036
0.32,11130.8348
0.33,11369.5474
0.34,11730.340600000001
0.35000000000000003,12082.2085
0.36,12357.606
0.37,12548.7252
0.38,12695.4362
0.39,12954.1378
0.4,13258.196
0.41000000000000003,13576.214200000002
0.42,13943.784
0.43,14257.496
0.44,14595.579600000001
0.45,14895.589
0.46,15244.138400000003
0.47000000000000003,15535.0231
0.48,15820.728799999999
0.49,16174.6681
0.5,16609.085
0.51,16971.151899999997
0.52,17579.758
0.53,17720.191700000003
0.54,17991.046000000002
0.55,18350.5015
0.56,18617.3156
0.5700000000000001,18757.358500000002
0.58,19058.7464
0.59,19678.876599999996
0.6,20063.396
0.61,20486.8862
0.62,20783.887600000002
0.63,21185.197799999998
0.64,21632.2416
0.65,22010.695
0.66,22312.042000000005
0.67,22559.2321
0.68,23063.6268
0.6900000000000001,23620.067100000004
0.7000000000000001,23906.027000000002
0.71,24329.3346
0.72,24800.1632
0.73,25416.1779
0.74,25769.968999999997
0.75,26233.645
0.76,26631.0596
0.77,26923.539099999998
0.78,27189.4594
0.79,27429.1564
0.8,27667.818000000003
0.81,27975.317900000005
0.8200000000000001,28536.345800000006
0.8300000000000001,28872.729900000006
0.84,29307.2512
0.85,29676.814
0.86,30094.6628
0.87,30558.403
0.88,31279.0628
0.89,31713.442900000002
0.9,32285.47
0.91,32854.1894
0.92,33408.455200000004
0.93,34110.9139
0.9400000000000001,34621.409400000004
0.9500000000000001,35627.948500000006
0.96,36468.0536
0.97,37198.6614
0.98,38160.0844
0.99,39593.4907
1,42840.97
