q,ic50
0,300.07
0.01,473.79830000000004
0.02,606.629
0.03,823.0464999999999
0.04,979.5808
0.05,1130.359
0.06,1228.473
0.07,1415.1403
0.08,1544.2856000000002
0.09,1720.7206999999999
0.1,1886.3970000000006
0.11,2146.5386000000003
0.12,2254.6292
0.13,2360.6910000000003
0.14,2502.193
0.15,2702.6004999999996
0.16,2936.3776000000003
0.17,3056.4222
0.18,3224.6592
0.19,3341.902
0.2,3594.9760000000006
0.21,3782.5613000000003
0.22,3976.669
0.23,4107.8889
0.24,4317.4784
0.25,4546.7775
0.26,4721.2884
0.27,4822.1736
0.28,5086.6264
0.29,5267.3385
0.3,5501.061999999999
0.31,5766.2251
0.32,6024.3048
0.33,6228.1034
0.34,6417.645
0.35000000000000003,6587.541000000001
0.36,6742.650799999999
0.37,6926.0262
0.38,7213.4206
0.39,7434.892500000001
0.4,7788.566000000001
0.41000000000000003,8091.718
0.42,8300.3108
0.43,8511.2868
0.44,8801.261600000002
0.45,9100.4035
0.46,9439.000000000002
0.47000000000000003,9620.926200000002
0.48,9899.577599999999
0.49,10192.0138
0.5,10488.675
0.51,10848.0246
0.52,11247.4668
0.53,11583.627400000001
0.54,11788.8112
0.55,11993.789
0.56,12331.602800000004
0.5700000000000001,12645.0654
0.58,12900.8722
0.59,13186.158099999999
0.6,13458.027999999998
0.61,13786.6654
0.62,14065.9864
0.63,14467.2659
0.64,14888.831999999999
0.65,15152.183500000003
0.66,15826.1372
0.67,16148.211100000004
0.68,16652.650400000002
0.6900000000000001,17049.506200000003
0.7000000000000001,17222.985
0.71,17555.836499999998
0.72,17857.333199999997
0.73,18252.314999999995
0.74,18795.391
0.75,19146.5425
0.76,19648.516000000003
0.77,20171.1944
0.78,20487.796000000002
0.79,20913.5459
0.8,21363.692000000006
0.81,21850.860000000004
0.8200000000000001,22214.9434
0.8300000000000001,22478.3093
0.84,22706.7584
0.85,23187.399
0.86,23815.125
0.87,24242.316699999996
0.88,25200.7196
0.89,25634.433800000003
0.9,26467.237999999998
0.91,27001.6728
0.92,27570.952800000006
0.93,27847.009500000004
0.9400000000000001,28502.922800000004
0.9500000000000001,29303.049000000003
0.96,30085.49399999999
0.97,30883.825999999997
0.98,32435.709199999998
0.99,34541.06449999999
1,38446.39
