q,ic50
0,990.82
0.01,2496.9755
0.02,3555.0049999999997
0.03,4318.9287
0.04,4984.4292000000005
0.05,5840.9675
0.06,6406.7646
0.07,6898.470300000001
0.08,7573.319199999999
0.09,8050.5589
0.1,8488.251999999999
0.11,8815.662600000001
0.12,9458.5056
0.13,9827.3716
0.14,10118.714399999999
0.15,10345.1615
0.16,10530.5852
0.17,10915.9271
0.18,11124.998399999999
0.19,11571.4875
0.2,11817.814
0.21,12039.019199999999
0.22,12263.392
0.23,12500.9672
0.24,12700.2776
0.25,12968.08
0.26,13117.199
0.27,13304.3226
0.28,13497.7232
0.29,13789.4784
0.3,13937.708
0.31,14144.3179
0.32,14258.7016
0.33,14404.7909
0.34,14548.0514
0.35000000000000003,14755.53
0.36,14942.990000000002
0.37,15220.9866
0.38,15438.3066
0.39,15682.163
0.4,15936.858
0.41000000000000003,16058.2905
0.42,16176.270999999999
0.43,16329.796599999998
0.44,16602.1864
0.45,16727.4995
0.46,16911.7386
0.47000000000000003,17004.1136
0.48,17143.693199999998
0.49,17537.73
0.5,17666.48
0.51,17833.0939
0.52,18037.3796
0.53,18266.7673
0.54,18479.440000000002
0.55,18743.855
0.56,18832.5272
0.5700000000000001,19070.888800000004
0.58,19280.914599999996
0.59,19680.752
0.6,19858.86
0.61,20016.0629
0.62,20255.7464
0.63,20395.216099999998
0.64,20518.2596
0.65,20774.089500000002
0.66,21054.2684
0.67,21308.5023
0.68,21539.7792
0.6900000000000001,21899.211000000007
0.7000000000000001,22106.892
0.71,22582.2561
0.72,22749.0544
0.73,23093.617299999998
0.74,23306.508199999997
0.75,23547.7925
0.76,23718.4856
0.77,24025.472999999998
0.78,24375.2922
0.79,24562.9598
0.8,24914.396000000004
0.81,25204.0677
0.8200000000000001,25403.744200000005
0.8300000000000001,25718.9185
0.84,26071.4288
0.85,26460.898
0.86,26720.012799999997
0.87,27339.85
0.88,27832.807200000003
0.89,28290.354300000003
0.9,28880.666000000005
0.91,29578.225000000006
0.92,30267.599200000004
0.93,30727.4748
0.9400000000000001,31248.125200000002
0.9500000000000001,31537.675000000007
0.96,32632.9128
0.97,33214.0912
0.98,34306.167799999996
0.99,35716.581099999996
1,39864.19
