q,ic50
0,3726.91
0.01,3841.2042
0.02,3955.4984000000004
0.03,4069.7926
0.04,4184.0868
0.05,4298.381
0.06,4412.675200000001
0.07,4526.9694
0.08,4641.263599999999
0.09,4755.5578
0.1,4869.852
0.11,4984.146199999999
0.12,5098.4403999999995
0.13,5212.7346
0.14,5327.0288
0.15,5441.323
0.16,5555.617200000001
0.17,5669.911400000001
0.18,5784.205599999999
0.19,5898.4998
0.2,6012.794
0.21,6127.0882
0.22,6241.3824
0.23,6355.6766
0.24,6469.9708
0.25,6584.265
0.26,6698.559200000001
0.27,6812.853400000001
0.28,6927.147600000001
0.29,7041.4418000000005
0.3,7155.736000000001
0.31,7270.030200000001
0.32,7384.324400000001
0.33,7498.618600000002
0.34,7612.912800000001
0.35000000000000003,7727.207000000001
0.36,7841.501200000001
0.37,7955.795400000001
0.38,8070.089600000001
0.39,8184.3838000000005
0.4,8298.678000000002
0.41000000000000003,8412.972200000002
0.42,8527.266399999999
0.43,8641.560599999999
0.44,8755.8548
0.45,8870.149000000001
0.46,8984.4432
0.47000000000000003,9098.737400000002
0.48,9213.0316
0.49,9327.325800000002
0.5,9441.62
0.51,9509.936800000001
0.52,9578.2536
0.53,9646.570400000002
0.54,9714.887200000001
0.55,9783.204000000002
0.56,9851.5208
0.5700000000000001,9919.8376
0.58,9988.154400000001
0.59,10056.4712
0.6,10124.788
0.61,10193.1048
0.62,10261.421600000001
0.63,10329.738399999998
0.64,10398.055200000003
0.65,10466.372
0.66,10534.688800000002
0.67,10603.0056
0.68,10671.322400000001
0.6900000000000001,10739.639200000001
0.7000000000000001,10807.956000000002
0.71,10876.272799999999
0.72,10944.5896
0.73,11012.9064
0.74,11081.2232
0.75,11149.54
0.76,11217.8568
0.77,11286.1736
0.78,11354.490399999999
0.79,11422.8072
0.8,11491.124
0.81,11559.4408
0.8200000000000001,11627.757599999999
0.8300000000000001,11696.074400000001
0.84,11764.391199999998
0.85,11832.708
0.86,11901.0248
0.87,11969.3416
0.88,12037.6584
0.89,12105.9752
0.9,12174.292
0.91,12242.6088
0.92,12310.925599999999
0.93,12379.242400000001
0.9400000000000001,12447.5592
0.9500000000000001,12515.876
0.96,12584.192799999999
0.97,12652.509599999998
0.98,12720.8264
0.99,12789.143199999999
1,12857.46
