q,ic50
0,577.88
0.01,1007.5711
0.02,1248.1694
0.03,1410.0810000000001
0.04,1546.2323999999999
0.05,1721.797
0.06,1872.9822000000001
0.07,2002.5539
0.08,2146.4672
0.09,2246.5004
0.1,2398.0550000000003
0.11,2521.4272
0.12,2660.7692
0.13,2750.3271
0.14,2853.938
0.15,2950.863
0.16,3061.0368
0.17,3134.0459
0.18,3216.9202000000005
0.19,3324.6850000000004
0.2,3421.6700000000005
0.21,3537.07
0.22,3634.6495999999997
0.23,3724.7114000000006
0.24,3852.6708
0.25,3921.2900000000004
0.26,3989.8032000000003
0.27,4058.2297
0.28,4181.032000000001
0.29,4329.4745
0.3,4397.929999999999
0.31,4473.2678
0.32,4548.1107999999995
0.33,4683.6179
0.34,4727.2004
0.35000000000000003,4822.291
0.36,4893.585599999999
0.37,5028.446599999999
0.38,5173.9574
0.39,5273.0088
0.4,5391.05
0.41000000000000003,5501.347400000001
0.42,5623.8138
0.43,5731.138999999999
0.44,5898.7816
0.45,6007.643
0.46,6093.4988
0.47000000000000003,6212.1288
0.48,6288.0336
0.49,6375.3099999999995
0.5,6573.115
0.51,6714.360500000001
0.52,6803.9364000000005
0.53,6905.966400000001
0.54,7056.362200000001
0.55,7181.9305
0.56,7276.6756000000005
0.5700000000000001,7410.7464000000045
0.58,7600.159799999999
0.59,7710.312199999999
0.6,7831.585999999999
0.61,7950.4333
0.62,8175.476
0.63,8333.4465
0.64,8515.9436
0.65,8635.713000000002
0.66,8874.6242
0.67,9042.222800000001
0.68,9328.240400000002
0.6900000000000001,9470.5208
0.7000000000000001,9669.773000000001
0.71,9850.9319
0.72,10099.811599999999
0.73,10388.8447
0.74,10721.429800000002
0.75,10922.0525
0.76,11066.3528
0.77,11280.535
0.78,11679.7242
0.79,11888.6632
0.8,12046.394
0.81,12261.7394
0.8200000000000001,12546.8862
0.8300000000000001,12891.948500000002
0.84,13277.8304
0.85,13647.484
0.86,14596.8294
0.87,14982.5892
0.88,15396.539599999998
0.89,15810.435000000001
0.9,16242.95
0.91,16674.6763
0.92,17271.670400000003
0.93,17677.0836
0.9400000000000001,18146.383800000003
0.9500000000000001,18896.07600000001
0.96,19660.845999999998
0.97,20946.365100000003
0.98,22544.52659999999
0.99,24073.092399999998
1,31550.43
