q,ic50
0,482.91
0.01,1317.0040999999999
0.02,1731.5701999999999
0.03,2079.1973
0.04,2316.2396000000003
0.05,2507.239
0.06,2681.9636
0.07,2779.4854
0.08,2974.3952
0.09,3191.5764999999997
0.1,3280.237
0.11,3345.7951
0.12,3469.0388
0.13,3582.9451000000004
0.14,3732.3302000000003
0.15,3837.4815000000003
0.16,4038.0208000000002
0.17,4168.5057
0.18,4266.047799999999
0.19,4402.961499999999
0.2,4617.67
0.21,4763.7148
0.22,4895.4619999999995
0.23,4980.1262
0.24,5051.9208
0.25,5127.83
0.26,5333.983
0.27,5472.368700000001
0.28,5611.9884
0.29,5701.3764
0.3,5911.800000000001
0.31,5985.742899999999
0.32,6103.572800000001
0.33,6259.4373
0.34,6343.176799999999
0.35000000000000003,6485.067500000001
0.36,6669.9356
0.37,6872.6314999999995
0.38,6961.8714
0.39,7089.9118
0.4,7213.56
0.41000000000000003,7338.8151
0.42,7478.870599999999
0.43,7634.223599999999
0.44,7795.5328
0.45,7997.371500000001
0.46,8082.2956
0.47000000000000003,8317.0456
0.48,8569.8276
0.49,8756.1893
0.5,8910.75
0.51,9066.629200000001
0.52,9289.208
0.53,9426.9717
0.54,9624.130000000001
0.55,9905.061500000002
0.56,10021.1692
0.5700000000000001,10189.4873
0.58,10327.8554
0.59,10486.2922
0.6,10616.554
0.61,10697.6969
0.62,11056.686999999998
0.63,11408.0546
0.64,11570.0576
0.65,11751.0465
0.66,12006.120400000002
0.67,12289.4796
0.68,12450.2788
0.6900000000000001,12644.2504
0.7000000000000001,12804.901
0.71,12974.530099999998
0.72,13168.7032
0.73,13444.758600000001
0.74,13738.639799999999
0.75,14009.01
0.76,14233.9516
0.77,14621.4207
0.78,14797.4342
0.79,15004.222200000002
0.8,15342.764
0.81,15655.002100000003
0.8200000000000001,16014.830200000004
0.8300000000000001,16343.538800000002
0.84,16670.2868
0.85,17084.424499999997
0.86,17425.222
0.87,17827.4993
0.88,18165.3136
0.89,19139.940700000003
0.9,19471.819
0.91,19901.334700000003
0.92,20580.8512
0.93,21379.381400000013
0.9400000000000001,21733.178000000004
0.9500000000000001,22266.17750000002
0.96,23458.089999999993
0.97,24692.571599999996
0.98,26383.190000000002
0.99,28570.790100000002
1,34538.45
