q,ic50
0,12.13
0.01,24.0074
0.02,31.258
0.03,39.439699999999995
0.04,48.3184
0.05,61.32900000000002
0.06,68.54539999999999
0.07,78.8355
0.08,82.5568
0.09,87.16839999999999
0.1,95.113
0.11,110.22
0.12,120.19319999999999
0.13,127.28629999999998
0.14,136.4396
0.15,143.7395
0.16,158.3008
0.17,171.95110000000003
0.18,178.7874
0.19,190.752
0.2,205.93400000000003
0.21,226.61099999999993
0.22,234.30580000000003
0.23,245.9683
0.24,269.68199999999996
0.25,281.34
0.26,297.9792
0.27,319.0825
0.28,342.20320000000004
0.29,355.21840000000003
0.3,377.637
0.31,411.4663
0.32,433.822
0.33,450.8224
0.34,481.4186000000001
0.35000000000000003,516.1105
0.36,536.7647999999999
0.37,570.5346
0.38,602.6838
0.39,627.6162
0.4,652.2180000000001
0.41000000000000003,688.0696
0.42,715.9085999999999
0.43,771.9403
0.44,813.9384
0.45,844.984
0.46,870.6564000000001
0.47000000000000003,914.0138999999999
0.48,948.9799999999997
0.49,983.7149000000001
0.5,1018.74
0.51,1067.9475000000002
0.52,1108.7648
0.53,1141.9189000000006
0.54,1235.1244000000002
0.55,1267.55
0.56,1323.8940000000002
0.5700000000000001,1370.2566
0.58,1451.0965999999992
0.59,1509.5375
0.6,1575.5099999999998
0.61,1723.3083999999997
0.62,1816.6578
0.63,1868.4891
0.64,1949.2904
0.65,2047.6655000000005
0.66,2180.4366
0.67,2390.5817
0.68,2537.696
0.6900000000000001,2614.9797000000003
0.7000000000000001,2720.7120000000004
0.71,2859.5734999999995
0.72,2958.1852
0.73,3146.5613
0.74,3262.0483999999997
0.75,3342.3650000000002
0.76,3563.122400000001
0.77,3711.862
0.78,3953.8098
0.79,4214.8494
0.8,4323.540000000001
0.81,4565.9226
0.8200000000000001,4777.580400000001
0.8300000000000001,5005.866300000003
0.84,5244.604
0.85,5554.701499999998
0.86,5901.614199999999
0.87,6308.160899999999
0.88,6843.534000000001
0.89,7226.123000000001
0.9,7721.596000000003
0.91,8326.5659
0.92,8857.146800000002
0.93,9178.3398
0.9400000000000001,10076.805800000007
0.9500000000000001,11004.164500000003
0.96,11856.158399999998
0.97,12482.656299999999
0.98,15062.242599999996
0.99,17579.6038
1,31148.49
