q,ic50
0,60.88
0.01,143.966
0.02,189.238
0.03,218.6062
0.04,250.71
0.05,309.203
0.06,359.5006
0.07,395.74490000000003
0.08,429.1388
0.09,453.9523
0.1,509.14200000000005
0.11,546.7562
0.12,581.3663999999999
0.13,602.0307
0.14,688.8134000000001
0.15,725.866
0.16,772.5132
0.17,870.1099
0.18,908.9205999999999
0.19,942.7629
0.2,992.9000000000001
0.21,1039.6403
0.22,1089.4572
0.23,1168.3762
0.24,1206.498
0.25,1283.81
0.26,1331.2082
0.27,1384.2173
0.28,1452.7832000000005
0.29,1479.5145000000002
0.3,1542.868
0.31,1587.6473
0.32,1657.4348
0.33,1748.4277
0.34,1878.3016
0.35000000000000003,1934.509
0.36,2018.158
0.37,2112.2886
0.38,2205.9429999999998
0.39,2330.0623
0.4,2451.888
0.41000000000000003,2566.5631000000003
0.42,2716.9196
0.43,2882.9514
0.44,3036.226
0.45,3184.0895
0.46,3274.7260000000006
0.47000000000000003,3368.543600000001
0.48,3491.5912
0.49,3593.4525999999996
0.5,3705.7
0.51,3879.4641
0.52,4142.379600000001
0.53,4366.875300000001
0.54,4562.045000000002
0.55,4780.157500000001
0.56,4954.6084
0.5700000000000001,5093.497000000001
0.58,5283.6978
0.59,5418.3824
0.6,5527.772
0.61,5756.4043
0.62,5902.8132000000005
0.63,6049.6993
0.64,6160.2408000000005
0.65,6330.458500000001
0.66,6560.9578
0.67,6741.9173
0.68,7093.172800000004
0.6900000000000001,7430.362000000001
0.7000000000000001,7684.248000000001
0.71,7813.965799999998
0.72,8098.3876
0.73,8372.6675
0.74,8651.2072
0.75,8891.755000000001
0.76,9284.416799999999
0.77,9620.6079
0.78,9823.248000000003
0.79,10077.4529
0.8,10408.004
0.81,10620.837800000001
0.8200000000000001,10985.6088
0.8300000000000001,11280.865200000002
0.84,11741.040399999998
0.85,12286.1215
0.86,13024.289999999997
0.87,13590.065300000002
0.88,14030.888400000002
0.89,14777.828800000001
0.9,15238.798999999999
0.91,15863.502
0.92,16807.126400000005
0.93,17747.700500000003
0.9400000000000001,18207.138800000004
0.9500000000000001,19321.26750000002
0.96,20445.31359999999
0.97,21847.4465
0.98,22968.1524
0.99,26482.4161
1,31627.34
