q,ic50
0,2911.73
0.01,2988.962
0.02,3066.1940000000004
0.03,3143.4260000000004
0.04,3220.6580000000004
0.05,3297.8900000000003
0.06,3375.1220000000003
0.07,3452.3540000000007
0.08,3529.5860000000002
0.09,3606.8179999999998
0.1,3684.0499999999997
0.11,3761.282
0.12,3838.514
0.13,3915.746
0.14,3992.978
0.15,4070.21
0.16,4147.442
0.17,4224.674000000001
0.18,4301.905999999999
0.19,4379.137999999999
0.2,4456.37
0.21,4533.602
0.22,4610.834
0.23,4688.066
0.24,4765.298
0.25,4842.53
0.26,4919.762000000001
0.27,4996.994000000001
0.28,5074.226
0.29,5151.4580000000005
0.3,5228.6900000000005
0.31,5305.9220000000005
0.32,5383.154
0.33,5460.386
0.34,5537.618
0.35000000000000003,5614.85
0.36,5692.082
0.37,5769.313999999999
0.38,5846.546
0.39,5923.778
0.4,6001.01
0.41000000000000003,6078.242
0.42,6155.473999999999
0.43,6232.705999999999
0.44,6309.938
0.45,6387.17
0.46,6464.401999999999
0.47000000000000003,6541.634
0.48,6618.866
0.49,6696.098
0.5,6773.33
0.51,6824.684
0.52,6876.038
0.53,6927.392
0.54,6978.746
0.55,7030.1
0.56,7081.454000000001
0.5700000000000001,7132.808
0.58,7184.162
0.59,7235.516
0.6,7286.870000000001
0.61,7338.224
0.62,7389.578
0.63,7440.932
0.64,7492.286
0.65,7543.639999999999
0.66,7594.994000000001
0.67,7646.348
0.68,7697.702000000001
0.6900000000000001,7749.056
0.7000000000000001,7800.410000000002
0.71,7851.764
0.72,7903.1179999999995
0.73,7954.472000000001
0.74,8005.826000000001
0.75,8057.18
0.76,8108.534
0.77,8159.888
0.78,8211.242000000002
0.79,8262.596000000001
0.8,8313.95
0.81,8365.304
0.8200000000000001,8416.658
0.8300000000000001,8468.012
0.84,8519.366
0.85,8570.720000000001
0.86,8622.073999999999
0.87,8673.428
0.88,8724.782
0.89,8776.136000000002
0.9,8827.49
0.91,8878.844000000001
0.92,8930.198
0.93,8981.5520000000015
0.9400000000000001,9032.905999999999
0.9500000000000001,9084.26
0.96,9135.614000000001
0.97,9186.968
0.98,9238.322
0.99,9289.676
1,9341.03
