q,ic50
0,167.67
0.01,394.4683
0.02,580.5372000000001
0.03,689.3222999999999
0.04,809.5812
0.05,867.6905
0.06,974.0552
0.07,1050.9527
0.08,1134.3267999999998
0.09,1229.7356
0.1,1324.0100000000002
0.11,1365.7979
0.12,1495.7164
0.13,1615.1276000000003
0.14,1726.3378
0.15,1840.029
0.16,1914.6244
0.17,2011.7494
0.18,2043.9004
0.19,2093.9693
0.2,2172.022
0.21,2229.5897999999997
0.22,2322.0574
0.23,2422.0416999999998
0.24,2470.7612
0.25,2577.685
0.26,2686.2182000000003
0.27,2751.1385
0.28,2819.9384
0.29,2892.4961999999996
0.3,3023.6079999999997
0.31,3124.4538000000002
0.32,3235.0292
0.33,3307.0842000000002
0.34,3402.456400000001
0.35000000000000003,3468.6945000000005
0.36,3541.1495999999997
0.37,3648.1018
0.38,3748.1800000000003
0.39,3861.7947999999997
0.4,3961.05
0.41000000000000003,4047.0708000000004
0.42,4220.61
0.43,4289.469
0.44,4373.7092
0.45,4447.779500000001
0.46,4579.2346
0.47000000000000003,4659.750100000001
0.48,4775.379999999999
0.49,4892.4468
0.5,4972.925
0.51,5091.0107
0.52,5182.194
0.53,5335.1875
0.54,5417.690800000001
0.55,5537.525
0.56,5585.867200000001
0.5700000000000001,5734.563400000001
0.58,5875.297799999999
0.59,5965.9179
0.6,6049.666
0.61,6149.3942
0.62,6282.634599999999
0.63,6499.086
0.64,6601.1708
0.65,6754.351000000001
0.66,6889.744400000001
0.67,7125.842000000001
0.68,7297.716
0.6900000000000001,7456.0203
0.7000000000000001,7624.689000000007
0.71,7891.656799999999
0.72,8102.639999999999
0.73,8276.8942
0.74,8487.6814
0.75,8703.172499999999
0.76,8858.655200000001
0.77,9159.576700000001
0.78,9400.647200000001
0.79,9668.7831
0.8,10093.4
0.81,10357.617500000002
0.8200000000000001,10739.378200000001
0.8300000000000001,11156.772000000003
0.84,11369.437199999998
0.85,11779.930999999997
0.86,12230.2124
0.87,12537.961
0.88,12873.7972
0.89,13235.946100000001
0.9,13779.035000000003
0.91,14270.464400000003
0.92,14960.222800000001
0.93,15510.095500000003
0.9400000000000001,16421.172800000004
0.9500000000000001,16788.789500000006
0.96,17741.703199999996
0.97,19377.7929
0.98,21154.6392
0.99,22980.0791
1,32867.91
