q,ic50
0,323.1
0.01,750.2393
0.02,1045.6636
0.03,1472.6594
0.04,1871.3816
0.05,2019.2695
0.06,2158.7598
0.07,2380.4691000000003
0.08,2665.0559999999996
0.09,2869.9103
0.1,3132.748
0.11,3357.0418
0.12,3573.7176
0.13,3782.8541999999998
0.14,4068.8850000000007
0.15,4314.253000000001
0.16,4562.124400000001
0.17,4745.637000000001
0.18,4966.1552
0.19,5295.157300000001
0.2,5557.830000000001
0.21,5861.2240999999995
0.22,6212.2118
0.23,6404.566500000001
0.24,6698.766
0.25,7062.0375
0.26,7287.114600000001
0.27,7621.1193
0.28,7810.9096
0.29,8111.272499999999
0.3,8554.308
0.31,8782.8886
0.32,8948.5304
0.33,9110.8009
0.34,9379.465000000002
0.35000000000000003,9554.762000000002
0.36,9873.975199999999
0.37,10143.3824
0.38,10379.647200000001
0.39,10857.9118
0.4,11156.148000000001
0.41000000000000003,11377.9871
0.42,11773.131599999999
0.43,11936.0739
0.44,12190.946
0.45,12390.53
0.46,12609.008200000002
0.47000000000000003,12886.570600000003
0.48,13381.3704
0.49,13803.767799999998
0.5,14023.994999999999
0.51,14284.287500000002
0.52,14631.200000000003
0.53,14824.193000000003
0.54,15218.627600000002
0.55,15629.487500000001
0.56,16029.019199999999
0.5700000000000001,16309.320700000004
0.58,16546.661399999997
0.59,16809.164399999998
0.6,17093.372
0.61,17562.4165
0.62,17894.553
0.63,18707.843999999997
0.64,18920.9152
0.65,19242.8165
0.66,19576.808
0.67,20030.0309
0.68,20250.673600000002
0.6900000000000001,20574.2454
0.7000000000000001,20701.764000000003
0.71,20836.745
0.72,21031.5108
0.73,21230.621399999996
0.74,21432.06
0.75,21781.3875
0.76,22218.1956
0.77,22654.0613
0.78,23208.4968
0.79,23646.236200000003
0.8,24042.458000000006
0.81,24365.287700000008
0.8200000000000001,24734.747400000004
0.8300000000000001,25114.7301
0.84,25595.1976
0.85,25929.592
0.86,26339.6354
0.87,26718.7334
0.88,27153.9156
0.89,27441.9834
0.9,28158.971999999998
0.91,29077.4924
0.92,29498.798400000003
0.93,30046.9981
0.9400000000000001,30706.8522
0.9500000000000001,31360.237500000003
0.96,32022.87519999999
0.97,32837.4085
0.98,33585.699799999995
0.99,35545.677599999995
1,39520.62
