q,ic50
0,455.49
0.01,846.1472
0.02,1113.2092
0.03,1282.134
0.04,1446.5379999999998
0.05,1619.7939999999999
0.06,1817.1598
0.07,1920.2549
0.08,2027.4768
0.09,2109.2734
0.1,2342.206
0.11,2481.2336
0.12,2554.6367999999998
0.13,2738.2219
0.14,2813.7270000000003
0.15,2950.8619999999996
0.16,3075.8208
0.17,3215.4165000000003
0.18,3319.7282
0.19,3404.7489000000005
0.2,3546.738
0.21,3697.1105
0.22,3903.3
0.23,4034.9275
0.24,4128.1524
0.25,4294.445
0.26,4469.6878
0.27,4654.5186
0.28,4851.0904
0.29,4944.6919
0.3,5064.548999999999
0.31,5194.8252
0.32,5321.475200000001
0.33,5462.8447
0.34,5636.7542
0.35000000000000003,5715.1455000000005
0.36,5809.7592
0.37,5954.593800000001
0.38,6083.5444
0.39,6248.3091
0.4,6369.0380000000005
0.41000000000000003,6544.610200000001
0.42,6729.751
0.43,6886.3778
0.44,7052.4616000000005
0.45,7235.9845000000005
0.46,7409.287400000001
0.47000000000000003,7548.929000000002
0.48,7727.283600000001
0.49,7951.1942
0.5,8210.71
0.51,8329.4263
0.52,8508.056400000001
0.53,8699.6867
0.54,8935.443600000002
0.55,9051.657
0.56,9365.2724
0.5700000000000001,9522.6624
0.58,9713.351999999999
0.59,9988.7556
0.6,10123.913999999999
0.61,10347.8013
0.62,10626.122599999999
0.63,10951.8305
0.64,11121.6004
0.65,11280.9335
0.66,11466.701400000002
0.67,11804.2382
0.68,11991.5004
0.6900000000000001,12319.636
0.7000000000000001,12504.313000000004
0.71,12828.602399999996
0.72,13226.515599999999
0.73,13592.7959
0.74,13890.3788
0.75,14123.57
0.76,14550.52
0.77,14784.540799999999
0.78,15164.208
0.79,15500.509100000001
0.8,16022.088
0.81,16652.765700000004
0.8200000000000001,17292.156600000002
0.8300000000000001,17772.748400000004
0.84,18349.6624
0.85,19045.2255
0.86,19478.605799999998
0.87,19900.5436
0.88,20540.679999999997
0.89,20865.6512
0.9,21406.962000000003
0.91,22074.8351
0.92,22929.124400000004
0.93,23544.978500000005
0.9400000000000001,24191.192600000006
0.9500000000000001,25129.748500000012
0.96,26147.251999999997
0.97,27653.1545
0.98,29584.646799999984
0.99,31783.3503
1,40581.82
