q,ic50
0,1641.08
0.01,3082.8445000000006
0.02,3589.2765999999997
0.03,3848.5204
0.04,4170.079600000001
0.05,4452.3189999999995
0.06,4701.635
0.07,5016.407499999999
0.08,5311.154799999999
0.09,5514.6853
0.1,5619.9310000000005
0.11,5690.935100000001
0.12,5833.0271999999995
0.13,6172.1975999999995
0.14,6305.6032
0.15,6427.2564999999995
0.16,6558.652
0.17,6774.067000000001
0.18,6954.584000000001
0.19,7013.0823
0.2,7123.476000000001
0.21,7276.3125
0.22,7450.5162
0.23,7554.5952
0.24,7802.5048
0.25,7934.96
0.26,8122.5214000000005
0.27,8239.5342
0.28,8423.7104
0.29,8559.810999999998
0.3,8729.653
0.31,9003.4233
0.32,9127.4096
0.33,9268.5587
0.34,9398.678800000002
0.35000000000000003,9597.537000000002
0.36,9861.568800000001
0.37,10007.262700000001
0.38,10118.6208
0.39,10227.1013
0.4,10408.426
0.41000000000000003,10563.2029
0.42,10721.818800000001
0.43,10916.593
0.44,11079.702399999998
0.45,11275.781500000001
0.46,11436.8678
0.47000000000000003,11586.0342
0.48,11791.1652
0.49,11978.5687
0.5,12101.025
0.51,12245.138
0.52,12480.014
0.53,12779.324100000003
0.54,13012.8662
0.55,13126.373000000003
0.56,13308.603200000001
0.5700000000000001,13454.666799999999
0.58,13640.184599999997
0.59,13798.5213
0.6,13891.116
0.61,14092.813900000001
0.62,14266.48
0.63,14428.6158
0.64,14525.822800000002
0.65,14867.438
0.66,14995.243600000002
0.67,15206.7978
0.68,15372.2196
0.6900000000000001,15547.9634
0.7000000000000001,15740.108000000006
0.71,15962.512299999999
0.72,16155.5376
0.73,16431.704299999998
0.74,16564.696
0.75,16941.6425
0.76,17162.4924
0.77,17396.8146
0.78,17638.901400000002
0.79,18052.891000000003
0.8,18456.876000000004
0.81,18741.5534
0.8200000000000001,18974.7606
0.8300000000000001,19384.398900000004
0.84,19743.819199999998
0.85,20011.479
0.86,20304.3772
0.87,20901.756999999998
0.88,21189.7916
0.89,21733.818099999997
0.9,22067.891000000003
0.91,22512.224700000002
0.92,23250.5616
0.93,23692.4556
0.9400000000000001,24293.4454
0.9500000000000001,25115.775500000003
0.96,25657.0388
0.97,26463.6074
0.98,27219.696799999994
0.99,28792.7301
1,38111.33
