q,ic50
0,40.13
0.01,145.94920000000002
0.02,195.38840000000002
0.03,220.8687
0.04,258.09639999999996
0.05,281.278
0.06,320.30640000000005
0.07,356.22130000000004
0.08,385.33240000000006
0.09,429.077
0.1,454.33600000000007
0.11,474.57620000000003
0.12,494.6692
0.13,525.2605
0.14,543.3926
0.15,561.9304999999999
0.16,581.8291999999999
0.17,629.0939
0.18,665.0766000000001
0.19,685.4861
0.2,713.648
0.21,752.1721
0.22,788.0148
0.23,846.831
0.24,884.5228
0.25,921.7750000000001
0.26,951.4935999999999
0.27,997.8576
0.28,1030.9276
0.29,1065.2777999999998
0.3,1103.2569999999998
0.31,1142.1536
0.32,1181.89
0.33,1237.5007
0.34,1295.0716000000004
0.35000000000000003,1345.5025
0.36,1386.9976
0.37,1427.5974
0.38,1498.0315999999998
0.39,1554.6814
0.4,1603.112
0.41000000000000003,1632.1078000000002
0.42,1713.6922
0.43,1768.4378000000002
0.44,1804.6424
0.45,1865.2255000000002
0.46,1947.4048000000003
0.47000000000000003,1987.4751000000003
0.48,2043.5875999999998
0.49,2105.607
0.5,2215.48
0.51,2274.7895
0.52,2361.0948
0.53,2405.9011
0.54,2494.7108000000007
0.55,2586.777000000001
0.56,2669.9348
0.5700000000000001,2743.673600000001
0.58,2816.955
0.59,2893.5593
0.6,2987.9919999999993
0.61,3073.0188
0.62,3165.2870000000003
0.63,3249.6396
0.64,3354.19
0.65,3465.3360000000007
0.66,3523.3566
0.67,3708.9409000000005
0.68,3833.0224000000003
0.6900000000000001,4036.5358000000006
0.7000000000000001,4173.9400000000005
0.71,4356.9830999999995
0.72,4460.8392
0.73,4611.866
0.74,4805.4092
0.75,5060.305
0.76,5289.984
0.77,5507.3132000000005
0.78,5837.354200000001
0.79,6202.4421
0.8,6504.25
0.81,6814.070800000001
0.8200000000000001,7027.723
0.8300000000000001,7288.867200000001
0.84,7436.340399999999
0.85,7762.054
0.86,8102.934799999998
0.87,8487.382399999999
0.88,8682.7328
0.89,9181.5236
0.9,9914.95
0.91,10345.2783
0.92,11076.383600000001
0.93,11733.1299
0.9400000000000001,12882.493400000001
0.9500000000000001,13418.732500000002
0.96,14722.811999999998
0.97,16719.09369999999
0.98,17906.601999999984
0.99,20809.558399999994
1,29432.59
