q,ic50
0,98.22
0.01,261.5917
0.02,367.93159999999995
0.03,446.59069999999997
0.04,554.0092
0.05,643.1199999999999
0.06,771.5853999999999
0.07,905.2288000000002
0.08,1009.0232000000001
0.09,1187.7584
0.1,1264.179
0.11,1350.3314
0.12,1470.0156
0.13,1595.3636000000001
0.14,1691.6616000000004
0.15,1785.7649999999999
0.16,1891.872
0.17,1974.6678
0.18,2138.5829999999996
0.19,2249.2837
0.2,2294.38
0.21,2397.5575
0.22,2486.0726
0.23,2599.4659
0.24,2726.2403999999997
0.25,2816.325
0.26,2974.2056000000002
0.27,3067.6238
0.28,3133.08
0.29,3254.5109
0.3,3383.8529999999996
0.31,3541.0674
0.32,3661.2768000000005
0.33,3765.4447
0.34,3938.2392000000004
0.35000000000000003,4021.788
0.36,4149.3532
0.37,4263.570900000001
0.38,4400.679800000001
0.39,4476.8857
0.4,4637.1860000000015
0.41000000000000003,4804.879900000002
0.42,4944.5574
0.43,5023.3983
0.44,5142.7688
0.45,5280.7295
0.46,5399.2036
0.47000000000000003,5499.493700000001
0.48,5603.1744
0.49,5758.6061
0.5,5846.45
0.51,6008.2726
0.52,6193.988800000001
0.53,6421.2192
0.54,6560.045600000004
0.55,6740.067500000001
0.56,6871.742
0.5700000000000001,6926.392300000001
0.58,7168.690200000001
0.59,7419.426699999996
0.6,7568.4439999999995
0.61,7738.2769
0.62,7902.647199999999
0.63,8153.5622
0.64,8365.7504
0.65,8665.004
0.66,8933.1262
0.67,9119.871200000001
0.68,9207.190000000002
0.6900000000000001,9370.646499999999
0.7000000000000001,9565.732
0.71,9702.7045
0.72,9908.261999999999
0.73,10097.147799999999
0.74,10321.045399999999
0.75,10581.9175
0.76,10778.0512
0.77,11002.2307
0.78,11221.287
0.79,11550.904700000003
0.8,11882.67
0.81,12098.660100000003
0.8200000000000001,12470.4374
0.8300000000000001,12877.680499999999
0.84,13317.2684
0.85,13591.842499999999
0.86,14010.3454
0.87,14492.425799999999
0.88,14906.03
0.89,15242.451000000001
0.9,15774.854000000003
0.91,16956.123200000002
0.92,17482.798800000004
0.93,18358.6003
0.9400000000000001,18953.27280000001
0.9500000000000001,19780.437000000027
0.96,21079.930399999997
0.97,22519.596599999993
0.98,24721.5074
0.99,28667.146599999996
1,35440.17
