q,ic50
0,1009.24
0.01,1009.2782000000001
0.02,1009.3164
0.03,1009.3546
0.04,1009.3928
0.05,1009.431
0.06,1009.4692
0.07,1009.5074000000001
0.08,1009.5455999999999
0.09,1009.5838
0.1,1009.6220000000001
0.11,1009.6602
0.12,1009.6984
0.13,1009.7366
0.14,1009.7747999999999
0.15,1009.813
0.16,1009.8512000000001
0.17,1009.8894
0.18,1009.9276
0.19,1009.9658
0.2,1010.004
0.21,1010.0422000000001
0.22,1010.0804
0.23,1010.1186
0.24,1010.1568
0.25,1010.1949999999999
0.26,1010.2332
0.27,1010.2714000000001
0.28,1010.3096
0.29,1010.3478
0.3,1010.386
0.31,1010.4242
0.32,1010.4623999999999
0.33,1010.5006000000001
0.34,1010.5387999999999
0.35000000000000003,1010.577
0.36,1010.6152
0.37,1010.6533999999999
0.38,1010.6916000000001
0.39,1010.7298
0.4,1010.768
0.41000000000000003,1010.8062
0.42,1010.8444
0.43,1010.8825999999999
0.44,1010.9208
0.45,1010.959
0.46,1010.9972
0.47000000000000003,1011.0354
0.48,1011.0735999999999
0.49,1011.1117999999999
0.5,1011.15
0.51,1075.1782
0.52,1139.2064
0.53,1203.2346000000002
0.54,1267.2628000000002
0.55,1331.2910000000002
0.56,1395.3192000000004
0.5700000000000001,1459.3474000000006
0.58,1523.3756000000005
0.59,1587.4037999999991
0.6,1651.4320000000007
0.61,1715.4601999999993
0.62,1779.4884000000009
0.63,1843.5165999999995
0.64,1907.544800000001
0.65,1971.5729999999994
0.66,2035.601200000001
0.67,2099.6294
0.68,2163.657600000001
0.6900000000000001,2227.6857999999997
0.7000000000000001,2291.7140000000013
0.71,2355.7421999999997
0.72,2419.7704
0.73,2483.7986
0.74,2547.8268
0.75,2611.855
0.76,2675.8832
0.77,2739.9114000000004
0.78,2803.9396000000006
0.79,2867.9678000000004
0.8,2931.9960000000005
0.81,2996.0242000000007
0.8200000000000001,3060.0524000000005
0.8300000000000001,3124.0806000000007
0.84,3188.108799999999
0.85,3252.1370000000006
0.86,3316.1651999999995
0.87,3380.193400000001
0.88,3444.2216
0.89,3508.2498000000014
0.9,3572.278
0.91,3636.3062000000014
0.92,3700.3343999999997
0.93,3764.3626000000013
0.9400000000000001,3828.3908
0.9500000000000001,3892.4190000000017
0.96,3956.4472000000005
0.97,4020.4754
0.98,4084.5036
0.99,4148.531800000001
1,4212.56
